,公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,分公司狀態,分公司核准設立日期,分公司最後核准變更日期
8890,22555003,統一超商股份有限公司,83695701,台北市第一０一七分公司,臺北市中正區八德路1段29號,1,1090619,       
8891,22555003,統一超商股份有限公司,83695723,新北市第一三六二分公司,新北市板橋區四川路二段245巷11、13號1樓,1,1090622,       
8892,22555003,統一超商股份有限公司,83695738,新竹縣第一八一分公司,新竹縣寶山鄉寶山村7鄰有謙路2、6號,1,1090620,       
8893,22555003,統一超商股份有限公司,83695759,桃園市第八九九分公司,桃園市桃園區經國路838號1樓,1,1090622,       
8894,22555003,統一超商股份有限公司,83695765,台南市第三五四分公司,臺南市東區虎尾里自由路三段108號1樓,1,1090622,       
8895,22555003,統一超商股份有限公司,83695771,桃園市第九００分公司,桃園市桃園區中正路30號1、2樓,1,1090622,       
8896,22555003,統一超商股份有限公司,83698735,彰化縣第二五三分公司,彰化縣田尾鄉民生路1段586號,1,1090713,       
8897,22555003,統一超商股份有限公司,83751007,澎湖縣第三十六分公司,澎湖縣馬公市烏崁里烏崁106-20號,1,1090415,       
8898,22555003,統一超商股份有限公司,83751029,台中市第五一四分公司,臺中市西區博館路185號,1,1090415,       
8899,22555003,統一超商股份有限公司,83751034,新北市第一三五０分公司,新北市新莊區裕民街102、104號1樓,1,1090415,       
8900,22555003,統一超商股份有限公司,83751040,新北市第一三五一分公司,新北市八里區龍形二街2－11號,1,1090415,       
8901,22555003,統一超商股份有限公司,83751105,高雄市第五八三分公司,高雄市路竹區大同路168、170、170－１號,1,1090416,       
8902,22555003,統一超商股份有限公司,83751175,雲林縣第一三五分公司,雲林縣麥寮鄉中山路437巷1號,1,1090417,       
8903,22555003,統一超商股份有限公司,83751225,新北市第一三五二分公司,新北市板橋區中山路二段170號1、2樓,1,1090420,1090720
8904,22555003,統一超商股份有限公司,83751246,高雄市第七四三分公司,高雄市楠梓區創新路615號,1,1090420,       
8905,22555003,統一超商股份有限公司,83751251,彰化縣第二四七分公司,彰化縣線西鄉沿海路1段849巷10號,1,1090420,       
8906,22555003,統一超商股份有限公司,83751317,台中市第五九四分公司,臺中市西屯區西屯路三段79－33號,1,1090421,       
8907,22555003,統一超商股份有限公司,83751365,台中市第五九五分公司,臺中市沙鹿區東晉路133號,1,1090421,       
8908,22555003,統一超商股份有限公司,83751371,彰化縣第二四六分公司,彰化縣和美鎮線東路4段臨402號,1,1090422,       
8909,22555003,統一超商股份有限公司,83751386,台中市第五九六分公司,臺中市潭子區大豐一路439號1樓,1,1090422,1091118
8910,22555003,統一超商股份有限公司,83751392,台南市第三四六分公司,臺南市新市區潭頂里潭頂400號,1,1090422,       
8911,22555003,統一超商股份有限公司,83751506,台中市第五九七分公司,臺中市西屯區安和路168號,1,1090423,       
8912,22555003,統一超商股份有限公司,83782162,連江縣第十二分公司,連江縣莒光鄉大坪村27號,1,1090716,       
8913,22555003,統一超商股份有限公司,83782178,連江縣第十一分公司,連江縣北竿鄉芹壁村48號,1,1090716,       
8914,22555003,統一超商股份有限公司,83782183,台中市第六０六分公司,臺中市沙鹿區光華路394、396號1樓,1,1090716,       
8915,22555003,統一超商股份有限公司,83782199,新竹縣第二０四分公司,新竹縣竹東鎮北興路3段446號1樓,1,1090716,       
8916,22555003,統一超商股份有限公司,83782352,新竹縣第二０五分公司,新竹縣湖口鄉民生街465巷3號,1,1090720,       
8917,22555003,統一超商股份有限公司,83782395,彰化縣第二五四分公司,彰化縣員林市中山路1段756號1樓,1,1090721,       
8918,22555003,統一超商股份有限公司,83782445,彰化縣第二五五分公司,彰化縣員林市莒光路456號1樓,1,1090722,       
8919,22555003,統一超商股份有限公司,83782472,台北市第一０二一分公司,臺北市大安區和平東路1段129之１號,1,1090722,       
8920,22555003,統一超商股份有限公司,83782493,宜蘭縣第一三一分公司,宜蘭縣蘇澳鎮中山路1段66號,1,1090722,       
8921,22555003,統一超商股份有限公司,83782509,新北市第一三六四分公司,新北市蘆洲區民族路316、318號1樓,1,1090722,       
8922,22555003,統一超商股份有限公司,83782542,台北市第一０二０分公司,臺北市中山區南京東路1段92號1樓,1,1090723,       
8923,22555003,統一超商股份有限公司,83782579,桃園市第九０三分公司,桃園市龍潭區民生路139號1樓,1,1090723,       
8924,22555003,統一超商股份有限公司,83782661,新竹縣第一八二分公司,新竹縣竹北市新社里中正西路244、246號1樓,1,1090724,       
8925,22555003,統一超商股份有限公司,83782705,屏東縣第一七八分公司,屏東縣新園鄉仙吉村仙吉路9-2號,1,1090724,       
8926,22555003,統一超商股份有限公司,83782711,雲林縣第一四０分公司,雲林縣莿桐鄉和平路28號,1,1090724,       
8927,22555003,統一超商股份有限公司,83782727,新竹縣第二０六分公司,新竹縣新豐鄉學府街45、47號1樓,1,1090724,       
8928,22555003,統一超商股份有限公司,83782888,台北市第一０二二分公司,臺北市松山區八德路四段245巷52弄31號,1,1090727,       
8929,22555003,統一超商股份有限公司,83782901,高雄市第七五二分公司,高雄市新興區文橫二路164-1號、164-2號,1,1090727,       
8930,22555003,統一超商股份有限公司,83782965,澎湖縣第三十七分公司,澎湖縣馬公市西文澳118-３號1樓,1,1090902,       
8931,22555003,統一超商股份有限公司,83783079,台中市第六０五分公司,臺中市大雅區永和路112-26號,1,1090730,       
8932,22555003,統一超商股份有限公司,83788270,台中市第五八四分公司,臺中市西屯區中科路1號1樓,1,1090428,       
8933,22555003,統一超商股份有限公司,83788341,台中市第五一五分公司,臺中市北區健行路701號,1,1090430,       
8934,22555003,統一超商股份有限公司,83788476,雲林縣第一三六分公司,雲林縣西螺鎮振興55-3號,1,1090430,       
8935,22555003,統一超商股份有限公司,83788546,苗栗縣第一五０分公司,苗栗縣竹南鎮大埔里8鄰公義路1098號1樓,1,1090504,       
8936,22555003,統一超商股份有限公司,83788551,屏東縣第一七六分公司,屏東縣林邊鄉中林路295號,1,1090504,       
8937,22555003,統一超商股份有限公司,83793581,苗栗縣第一五一分公司,苗栗縣竹南鎮海口里20鄰明勝路491-1號,1,1090504,       
8938,22555003,統一超商股份有限公司,83793597,台北市第一０一一分公司,臺北市內湖區成功路4段173號1樓,1,1090504,       
8939,22555003,統一超商股份有限公司,83793668,台北市第一０一二分公司,臺北市中正區忠孝東路一段72、76號1樓,1,1090506,       
8940,22555003,統一超商股份有限公司,83793674,苗栗縣第一五三分公司,苗栗縣竹南鎮公義里友義路67號,1,1090506,       
8941,22555003,統一超商股份有限公司,83793695,苗栗縣第一五二分公司,苗栗縣頭份市田寮里14鄰民族路501、503號1樓,1,1090506,       
8942,22555003,統一超商股份有限公司,83793702,雲林縣第一三七分公司,雲林縣斗南鎮新崙路６５-１號1樓,1,1090506,       
8943,22555003,統一超商股份有限公司,83793745,新北市第一三五三分公司,新北市三重區環河南路254巷43-1、43-2號1樓,1,1090506,       
8944,22555003,統一超商股份有限公司,83793885,桃園市第八九二分公司,桃園市蘆竹區光明路2段139號1樓,1,1090511,       
8945,22555003,統一超商股份有限公司,83793891,宜蘭縣第一二九分公司,宜蘭縣冬山鄉長春路128號,1,1090511,       
8946,22555003,統一超商股份有限公司,83793908,台中市第五一六分公司,臺中市西區公益路126號,1,1090511,       
8947,22555003,統一超商股份有限公司,83793914,台南市第三四七分公司,臺南市東區育樂街1號1樓,1,1090511,       
8948,22555003,統一超商股份有限公司,83793935,台中市第五一七分公司,臺中市霧峰區四德路477-2、477-２-１號,1,1090511,       
8949,22555003,統一超商股份有限公司,83793956,苗栗縣第一五四分公司,苗栗縣頭份市東民五街1、3號,1,1090511,       
8950,22555003,統一超商股份有限公司,83793983,台南市第三四八分公司,臺南市西港區中山路469之8號,1,1090519,       
8951,22555003,統一超商股份有限公司,83794012,新北市第一三五四分公司,新北市土城區忠承路22號,1,1090512,       
8952,22555003,統一超商股份有限公司,83794060,台中市第五九八分公司,臺中市南區復興路二段175-1、175-2號,1,1090512,       
8953,22555003,統一超商股份有限公司,83794131,彰化縣第二四八分公司,彰化縣埤頭鄉斗苑東路７３１號,1,1090514,       
8954,22555003,統一超商股份有限公司,83794147,桃園市第八九三分公司,桃園市龜山區文化二路34巷14弄12、14號1樓,1,1090514,       
8955,22555003,統一超商股份有限公司,83794202,台南市第三四九分公司,臺南市永康區大橋二街130、132號,1,1090514,       
8956,22555003,統一超商股份有限公司,83794239,新竹縣第ㄧ八０分公司,新竹縣竹北市竹仁里中山路303號(臨),1,1090515,       
8957,22555003,統一超商股份有限公司,83794250,桃園市第八九四分公司,桃園市桃園區成功路3段8號1樓,1,1090515,       
8959,22555003,統一超商股份有限公司,83794300,金門縣第二十七分公司,金門縣金城鎮金門城128-6號,1,1090519,       
8960,22555003,統一超商股份有限公司,83794343,台北市第九一二分公司,臺北市大安區和平東路三段228巷45號1樓,1,1090519,       
8961,22555003,統一超商股份有限公司,83794385,屏東縣第一七七分公司,屏東縣新埤鄉萬隆村萬安路4-2號,1,1090520,       
8962,22555003,統一超商股份有限公司,83794391,高雄市第五八四分公司,高雄市岡山區仁壽南路100號1樓,1,1090520,       
8963,22555003,統一超商股份有限公司,83794580,台北市第一０一三分公司,臺北市士林區基河路125、127號,1,1090522,       
8964,22555003,統一超商股份有限公司,84250086,新竹巿第１０分公司,新竹市牛埔里４鄰牛埔路４４７號１樓,1,0820201,0840724
8966,22555003,統一超商股份有限公司,84250570,台南巿第８分公司,臺南市中西區民主里府前路二段115號1樓,1,0820211,0990831
8967,22555003,統一超商股份有限公司,84250797,桃園縣第４１分公司,桃園市中壢區中央西路二段259、259-1號1樓,1,0820216,1000920
8968,22555003,統一超商股份有限公司,84250804,台北市第二三六分公司,臺北市大同區重慶北路三段309、311號1樓,1,0820216,1000131
8969,22555003,統一超商股份有限公司,84250810,台北巿第２３５分公司,臺北市新生南路一段１００號１樓,1,0820216,0820216
8971,22555003,統一超商股份有限公司,84250939,嘉義巿第十四分公司,嘉義市安寮里二十四鄰吳鳳南路１９４號１樓,1,0820218,1100209
8974,22555003,統一超商股份有限公司,84251698,台北縣第１３８分公司,臺北縣樹林鎮千歲街二十六–十號１樓,1,0820303,0840630
8977,22555003,統一超商股份有限公司,84251867,新北市第一四二分公司,新北市永和區秀朗路2段128、130號1樓,1,0820315,1000720
8978,22555003,統一超商股份有限公司,84251873,嘉義巿第十六分公司,嘉義市西區文化路155-2號1樓,1,0820305,0990914
8979,22555003,統一超商股份有限公司,84252486,台北市第二三八分公司,臺北市信義區福德街247、249號1樓,1,0820407,0991112
8980,22555003,統一超商股份有限公司,84252492,第２３９分公司,臺北市內湖區新明路３１７號１樓,1,0820316,1011017
8989,22555003,統一超商股份有限公司,84254175,台北縣第１４３分公司,臺北縣土城鄉中央路三段四十二號１樓,1,0820419,0840630
8992,22555003,統一超商股份有限公司,84254647,台南巿第五十二分公司,臺南市南區日新里十鄰新興路441、443號1樓,1,0820426,1000308
8993,22555003,統一超商股份有限公司,84254652,台南巿第五十五分公司,臺南市中西區忠義里永福路1段30、32號1樓,1,0820426,0991020
8995,22555003,統一超商股份有限公司,84254674,彰化縣第４分公司,彰化縣鹿港鎮頂番里頂草路1段臨61號1樓,1,0820426,1001201
8997,22555003,統一超商股份有限公司,84254978,台北縣第１４４分公司,新北市三重區慈愛街五十二號１樓,1,0820503,0840630
8998,22555003,統一超商股份有限公司,84254983,新北市第一四五分公司,新北市板橋區信義路142、144、146號1樓,1,0820503,1001214
9001,22555003,統一超商股份有限公司,84255300,高雄巿第８６分公司,高雄市前金區民生里自強二路１７２號１樓,1,0820507,1100209
9002,22555003,統一超商股份有限公司,84255569,台南巿第五十六分公司,臺南市南區文南里健康路2段270號1樓,1,0820511,1000524
9003,22555003,統一超商股份有限公司,84255575,臺北縣第１４６分公司,新北市新店區德正街23巷1號1樓,1,0820511,1011016
9004,22555003,統一超商股份有限公司,84255580,新竹巿第１１分公司,新竹市光華東街105、107號1樓,1,0820511,0990809
9005,22555003,統一超商股份有限公司,84255955,台北市第二四六分公司,臺北市士林區克強路八號一樓,1,0820529,       
9007,22555003,統一超商股份有限公司,84255977,台北縣第１４８分公司,新北市板橋區四維路１３９號１樓,1,0820517,0840630
9010,22555003,統一超商股份有限公司,84442607,台北巿第２４７分公司,臺北市民生東路五段100號1樓,1,0820527,1001026
9011,22555003,統一超商股份有限公司,84442613,台北巿第２４８分公司,臺北市中正區臺北市和平東路一段九十一號１樓,1,0820527,1011017
9013,22555003,統一超商股份有限公司,84442634,台北縣第一四九分公司,新北市永和區中正路702巷1、3號1樓 / 中正路710號1樓,1,0820527,0991223
9017,22555003,統一超商股份有限公司,84443367,高雄巿第八十七分公司,高雄市旗津區振興里海岸路９號１樓,1,0820611,1100209
9018,22555003,統一超商股份有限公司,84443373,高雄市第三七三分公司,高雄市林園區林園村東林西路１５４、１５６號１樓,1,0820611,1100209
9021,22555003,統一超商股份有限公司,84443710,台北縣第１５１分公司,新北市萬里區碼鍊路49、51號1樓,1,0820616,1011016
9022,22555003,統一超商股份有限公司,84443964,苗栗縣第１分公司,苗栗縣頭份市中華路968、970、972、974號1樓,1,0820622,1060726
9023,22555003,統一超商股份有限公司,84443970,台北縣第１５２分公司,新北市永和區中山路一段149、151、153號1樓,1,0820622,1060726
9027,22555003,統一超商股份有限公司,84444416,嘉義縣第一分公司,嘉義縣中埔鄉中山路5段856號1樓,1,0820629,1010830
9029,22555003,統一超商股份有限公司,84445386,桃園縣第４３分公司,桃園市龍潭區中興路257、259號1樓,1,0820712,1000419
9032,22555003,統一超商股份有限公司,84445689,台北巿第２５３分公司,臺北市大安路二段１２０號１樓,1,0820720,0820720
9033,22555003,統一超商股份有限公司,84445695,台北巿第２５４分公司,臺北市北投區裕民一路40巷1號、3號1樓,1,0820720,1040421
9034,22555003,統一超商股份有限公司,84445702,台北巿第２５５分公司,臺北市吳興街１５６巷2弄2、4號1樓,1,0820720,1000930
9037,22555003,統一超商股份有限公司,84446343,台北縣第１５４分公司,新北市蘆洲區光華路72號1樓,1,0820729,1060718
9038,22555003,統一超商股份有限公司,84446483,高雄巿第８８分公司,高雄市三民區達仁里吉林街六十八號１樓,1,0820731,1100209
9040,22555003,統一超商股份有限公司,84446955,台中市第六十一分公司,臺中市大甲區光明路1號1樓、中山路一段917號1樓,1,0820805,1020924
9041,22555003,統一超商股份有限公司,84446961,台中縣第二十九分公司,臺中市大肚區頂街村沙田路二段１鄰７４０號１樓,1,0820805,1010829
9044,22555003,統一超商股份有限公司,84447217,台中巿第七十六分公司,臺中市西屯區長安路二段１２５號１樓,1,0820809,1010830
9048,22555003,統一超商股份有限公司,84447687,台中縣第三十一分公司,臺中市梧棲區臺灣大道八段960、962號1樓,1,0820816,1021002
9049,22555003,統一超商股份有限公司,84447693,高雄巿第１９分公司,高雄市左營區左營大路491-1、491-2、491-3號1樓,1,0820816,1001018
9050,22555003,統一超商股份有限公司,84448047,台北巿第二五六分公司,臺北市萬華區桂林路156、158、160號1樓,1,0820820,0991109
9052,22555003,統一超商股份有限公司,84448068,台北巿第２５７分公司,臺北市大安區臺北市敦化南路一段２３３巷二十五號１樓,1,0820820,1011017
9053,22555003,統一超商股份有限公司,84448074,台中市第一九六分公司,臺中市沙鹿區鎮南路二段291、293、295、297號1樓,1,0820820,1030507
9056,22555003,統一超商股份有限公司,84448449,臺北縣第１５６分公司,新北市三重區正義北路51號1樓,1,0820826,1060718
9058,22555003,統一超商股份有限公司,84448671,新竹巿第１２分公司,新竹市光復路一段527、527-1號1樓,1,0820830,1000809
9062,22555003,統一超商股份有限公司,84449159,台北市第２５９分公司,臺北市內湖區民權東路6段120巷7弄8號1樓,1,0820907,1011016
9064,22555003,統一超商股份有限公司,84449377,台北縣第１５７分公司,新北市土城區學府路1段118號1樓,1,0820910,1060718
9065,22555003,統一超商股份有限公司,84449643,台北縣第１５８分公司,新北市土城區中山路47號1樓,1,0820913,1060718
9066,22555003,統一超商股份有限公司,84449658,新北市第一五九分公司,新北市淡水區淡金路三段254、256、258號1樓,1,0820913,1000414
9067,22555003,統一超商股份有限公司,84449664,新竹縣第三分公司,新竹縣竹東鎮朝陽路70、72、74號1樓,1,0820913,0990908
9071,22555003,統一超商股份有限公司,84450057,台北巿第２６１分公司,臺北市北寧路66號1樓,1,0820923,1011016
9077,22555003,統一超商股份有限公司,84451062,臺北縣第１６２分公司,新北市中和區景安路210號1樓,1,0821012,1060726
9080,22555003,統一超商股份有限公司,84451339,台中巿第七十八分公司,臺中市北屯區東山路二段77之8、77之9、77之10號1樓,1,0821015,0990602
9081,22555003,統一超商股份有限公司,84451464,台北縣第１６３分公司,新北市新莊區中平路81巷2號1樓,1,0821019,1060718
9082,22555003,統一超商股份有限公司,84451470,台南巿第五十七分公司,臺南市東區中華東路二段171、173、175、177號1樓,1,0821019,1000719
9085,22555003,統一超商股份有限公司,84702309,臺南巿第五十八分公司,臺南市東區崇善路259號1樓,1,0821104,1000218
9087,22555003,統一超商股份有限公司,84703068,台北巿第２６２分公司,臺北市中山區北安路606號1樓,1,0821119,1011016
9088,22555003,統一超商股份有限公司,84703882,臺北縣第１６５分公司,新北市淡水區北新路１８２巷５弄三十九號１樓,1,0821204,1011016
9090,22555003,統一超商股份有限公司,84703969,台北巿第２６３分公司,臺北市松山區新東街60巷16、18號1樓,1,0821206,1001214
9092,22555003,統一超商股份有限公司,84704783,台中市第七十九分公司,臺中市南區學府路2號1樓,1,0821213,1071128
9097,22555003,統一超商股份有限公司,84705973,臺北縣第１６９分公司,臺北縣汐止鎮明峰街１９０號１樓,1,0830106,1011016
9101,22555003,統一超商股份有限公司,84706706,台北市第２６６分公司,臺北市和平西路1段26號1樓,1,0830120,1011016
9102,22555003,統一超商股份有限公司,84706712,台中巿第八十一分公司,臺中市西屯區大墩路717-5號1樓,1,0820128,1010830
9105,22555003,統一超商股份有限公司,84707058,高雄市第二十四分公司,高雄市鼓山區九如四路一四三０、一四三二號一樓,1,0830127,1100209
9107,22555003,統一超商股份有限公司,84707487,臺北縣第１７１分公司,新北市萬里區野柳村港東路１５８號１樓,1,0830203,1011016
9109,22555003,統一超商股份有限公司,84708063,新北市第一七二分公司,新北市新莊區後港里後港一路76巷14弄1號1樓,1,0830222,1000905
9113,22555003,統一超商股份有限公司,84708654,台北市第２６９分公司,臺北市文山區木柵路1段139、141號1樓,1,0830303,1011016
9114,22555003,統一超商股份有限公司,84708660,台北市第二七０分公司,臺北市大同區寧夏路131-1號1樓、涼州街4-2號1樓,1,0830303,1020723
9116,22555003,統一超商股份有限公司,84708900,臺北巿第２７１分公司,臺北市士林區社中街320、322號1樓,1,0830308,0991105
9120,22555003,統一超商股份有限公司,84709181,基隆市第１４分公司,基隆市中正區中正路３２２號１樓,1,0830310,1011016
9122,22555003,統一超商股份有限公司,84709437,高雄市第六十分公司,高雄市三民區大昌二路123、123-1號1樓、義華路438號1樓,1,0830315,1100209
9123,22555003,統一超商股份有限公司,84709443,台中市第八十四分公司,臺中市中區北平路三段七十五–４、七十五–５號１樓,1,0830315,1010830
9126,22555003,統一超商股份有限公司,84710271,高雄市第９１分公司,高雄市三民區本元里建工路３１７，３１９號１樓,1,0830325,1100209
9128,22555003,統一超商股份有限公司,84710292,高雄市第９３分公司,高雄市前鎮區和平二路242號1樓,1,0830325,0990621
9129,22555003,統一超商股份有限公司,84710309,台北市第２７４分公司,臺北市大安區仁愛路3段27號1樓,1,0830325,1011016
9130,22555003,統一超商股份有限公司,84710589,台北巿第２７５分公司,臺北市中山區吉林路28號1樓,1,0830331,1011016
9131,22555003,統一超商股份有限公司,84710595,台北巿第２７６分公司,臺北市北投區富貴一路3號1樓,1,0830331,1011016
9138,22555003,統一超商股份有限公司,84711270,高雄市第九十四分公司,高雄市苓雅區林泉里四維二路１１０、１１０–１號１、２樓,1,0830414,0830414
9139,22555003,統一超商股份有限公司,84711285,高雄市第九十五分公司,高雄市前金區新田路２２６、２２８號１樓,1,0830414,1100209
9140,22555003,統一超商股份有限公司,84711291,台南市第五十九分公司,臺南市中西區開山路２４５號１樓,1,0830414,1100209
9144,22555003,統一超商股份有限公司,84711594,高雄市第一六七分公司,高雄市仁武區竹後里水管路189、191號1樓,1,0830419,1000310
9147,22555003,統一超商股份有限公司,84892130,新北市第四十五分公司,新北市三重區福隆路52號1樓、仁愛街274號1樓,1,0830502,1020517
9148,22555003,統一超商股份有限公司,84892146,台北巿第２７７分公司,臺北市東湖路45號1樓,1,0830502,1011016
9150,22555003,統一超商股份有限公司,84892167,雲林縣第６分公司,雲林縣斗六市鎮東里十八鄰文化路３０４．３０６號１樓,1,0830502,1100209
9152,22555003,統一超商股份有限公司,84892700,台北巿第２７８分公司,臺北市中山北路1段105巷13號1樓,1,0830511,1011016
9154,22555003,統一超商股份有限公司,84892722,台北縣第５６分公司,新北市石門區中山路78號1樓,1,0830511,1011016
9156,22555003,統一超商股份有限公司,84892906,台北巿第二八一分公司,臺北市文山區指南里十六鄰指南路三段八、十號一樓,1,0830519,0890419
9161,22555003,統一超商股份有限公司,84893026,台南縣第１分公司,臺南市永康區中正南路52巷73、75號1樓,1,0830523,0990225
9163,22555003,統一超商股份有限公司,84893166,基隆市第十五分公司,基隆市中正區豐稔街27、29號1樓,1,0830527,0990604
9164,22555003,統一超商股份有限公司,84893222,台北市第二八三分公司,臺北市忠孝東路四段五五九巷六號一樓,1,0830531,0890419
9166,22555003,統一超商股份有限公司,84893412,南投縣第三分公司,南投縣草屯鎮中正路557-26號1樓,1,0830606,1000112
9167,22555003,統一超商股份有限公司,84893428,台北巿第二八四分公司,臺北市松仁路二一三號一樓,1,0830606,0890425
9168,22555003,統一超商股份有限公司,84893530,台北市第二八五分公司,臺北市忠孝東路二段一三０號之二、一三０號之三、一樓,1,0830609,0890425
9169,22555003,統一超商股份有限公司,84893546,台北縣第７９分公司,新北市土城區延和路106號1樓,1,0830609,1060718
9171,22555003,統一超商股份有限公司,84893644,南投縣第四分公司,南投縣南投市民族路289、291、293號中山街135、143號1樓,1,0830614,1010830
9172,22555003,統一超商股份有限公司,84893715,台北巿第二八六分公司,臺北市青年路18號1樓,1,0830615,1000726
9174,22555003,統一超商股份有限公司,84893840,屏東縣第８分公司,屏東縣屏東市厚生里和平路２號１樓,1,0830622,1100209
9175,22555003,統一超商股份有限公司,84893855,高雄巿第３８分公司,高雄市三民區寶華里九如一路１２６、１２８、１３０號１樓,1,0830622,1100209
9176,22555003,統一超商股份有限公司,84893861,高雄市第三三一分公司,高雄市鳳山區文衡里八德路305號1樓,1,0830622,1000217
9177,22555003,統一超商股份有限公司,84893877,台北縣第九十一分公司,新北市新店區北宜路二段四、六號一樓,1,0830622,0890504
9179,22555003,統一超商股份有限公司,84894019,臺北縣第９５分公司,新北市中和區圓通路280、282號1樓,1,0830627,1060726
9180,22555003,統一超商股份有限公司,84894025,彰化縣第十六分公司,彰化縣溪湖鎮彰水路三段１０５、１０７、１０９號１樓,1,0830627,1010831
9182,22555003,統一超商股份有限公司,84894290,基隆巿第十六分公司,基隆市暖暖區源遠路158、160號1樓,1,0830707,1000802
9186,22555003,統一超商股份有限公司,84894469,台北巿第二八八分公司,臺北市中山區長春路9、11號1樓,1,0830709,0990812
9187,22555003,統一超商股份有限公司,84894475,台北縣第四十七分公司,新北市新莊區中正路677、679號1樓,1,0830709,0990812
9188,22555003,統一超商股份有限公司,84894518,高雄市第４２分公司,高雄市三民區建興路３０５號１樓,1,0830711,0830711
9189,22555003,統一超商股份有限公司,84894524,台南市第十八分公司,"臺南市中西區赤嵌里民族路2段76號之13,1樓",1,0830711,1100524
9190,22555003,統一超商股份有限公司,84894670,新北市第一○一分公司,新北市林口區中正路90、92號1樓,1,0830715,1000324
9191,22555003,統一超商股份有限公司,84894685,台中縣第三十九分公司,臺中市豐原區向陽路２７６號１樓,1,0830715,1010829
9194,22555003,統一超商股份有限公司,84895039,台中縣第四十一分公司,臺中市大甲區經國路３３１號．３２９號１樓,1,0830728,1010829
9195,22555003,統一超商股份有限公司,84895045,台中巿第八十三分公司,臺中市西屯區西平里逢甲路１６２–５號１樓,1,0830728,1010830
9196,22555003,統一超商股份有限公司,84895185,台北市第二八九分公司,臺北市文山區木柵里九鄰木柵路三段八十八號一樓,1,0830801,0890427
9198,22555003,統一超商股份有限公司,84895312,台北市第二九０分公司,臺北市中山區農安街178、180號,1,0830805,1100111
9199,22555003,統一超商股份有限公司,84895328,台中市第八十五分公司,臺中市西區五權路2–12．2–13號1樓,1,0830805,1010830
9201,22555003,統一超商股份有限公司,84895349,屏東縣第９分公司,屏東縣新園鄉仙吉村仙吉路128、130、132號1樓,1,0830810,0990113
9202,22555003,統一超商股份有限公司,84895354,台中巿第８６分公司,臺中市北區中清路一段102號1樓,1,0830810,1030514
9205,22555003,統一超商股份有限公司,84895734,彰化縣第１７分公司,彰化縣員林市中山路二段214、216號1樓,1,0830820,0990318
9206,22555003,統一超商股份有限公司,84895740,台南市第六十分公司,臺南市南區新昌里西門路一段553號1樓,1,0830820,1100524
9207,22555003,統一超商股份有限公司,84895755,台南市第六十一分公司,臺南市安南區梅花里安中路一段711號1樓,1,0830820,1100601
9208,22555003,統一超商股份有限公司,84895811,嘉義市第１８分公司,嘉義市東區中山路169、171、173號1樓,1,0830822,1000825
9212,22555003,統一超商股份有限公司,84895973,桃園縣第４９分公司,桃園市桃園區永安路600號1樓,1,0830825,1000726
9214,22555003,統一超商股份有限公司,84895994,桃園縣第５２分公司,桃園市桃園區民光路49號1樓,1,0830825,1060721
9216,22555003,統一超商股份有限公司,84896109,台北市第２９２分公司,臺北市文山區興隆路3段108號1樓,1,0830830,1060726
9218,22555003,統一超商股份有限公司,84896298,臺南縣第２５分公司,臺南市永康區五王里20鄰中華路472號1樓、中華路468巷1號1樓,1,0830905,1100209
9220,22555003,統一超商股份有限公司,84896620,高雄市第９９分公司,高雄市新興區七賢一路１１８號１樓,1,0830913,0830913
9221,22555003,統一超商股份有限公司,84896635,新北市第一七七分公司,新北市淡水區學府路205巷2號1樓、207、209號1樓,1,0830913,1011016
9222,22555003,統一超商股份有限公司,84896754,台中市第三○九分公司,臺中市潭子區祥和路169、171號1樓,1,0830916,1000810
9226,22555003,統一超商股份有限公司,84896972,台北巿第２９６分公司,臺北市基隆路一段１４５號１樓,1,0830926,0830926
9227,22555003,統一超商股份有限公司,84896987,新北市第一七八分公司,新北市新店區中正路542-5號1樓,1,0830926,1000530
9231,22555003,統一超商股份有限公司,84897108,高雄市第１００分公司,高雄市苓雅區苓中里四維四路１９０–１號１樓,1,0830930,1100209
9232,22555003,統一超商股份有限公司,84897114,高雄市第四四七分公司,高雄市旗山區中山路七十二號１樓,1,0830930,1100209
9235,22555003,統一超商股份有限公司,84897347,屏東縣第１０分公司,屏東縣屏東市大武里大武路１２２．１２４號１樓,1,0831007,1100209
9236,22555003,統一超商股份有限公司,84897472,台中市第四十五分公司,臺中市沙鹿區成功東街1、3號1樓,1,0831014,1000302
9239,22555003,統一超商股份有限公司,84897796,新竹縣第５分公司,新竹縣竹北市中正東路194號1樓,1,0831027,1060726
9240,22555003,統一超商股份有限公司,84897803,台中巿第八十八分公司,臺中市北區賴興里十四鄰北平路二段九十六號１樓,1,0831027,1010830
9241,22555003,統一超商股份有限公司,84898423,高雄巿第３２分公司,高雄市前鎮區復國里光華二路３９５號１樓,1,0831103,1100209
9243,22555003,統一超商股份有限公司,84898676,台北縣第一八０分公司,新北市瑞芳區基山街三號一樓,1,0831109,0890412
9249,22555003,統一超商股份有限公司,84899083,苗栗縣第２分公司,苗栗縣頭份市中正路232號1樓,1,0831117,1060726
9250,22555003,統一超商股份有限公司,84899099,高雄巿第１０５分公司,高雄市鼓山區裕豐里裕豐街八十八號１樓,1,0831117,0831117
