,公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,分公司狀態,分公司核准設立日期,分公司最後核准變更日期
17489,23285582,萊爾富國際股份有限公司,27259760,第３０７２分公司,桃園市楊梅區梅溪里瑞溪路１段２１８號１樓,1,0940721,       
17491,23285582,萊爾富國際股份有限公司,27259781,第３０７７分公司,桃園市中壢區中山東路３段２８２號１樓,1,0940721,       
17492,23285582,萊爾富國際股份有限公司,27259797,第３０６１分公司,桃園市龍潭區中豐路７１１號１樓,1,0940721,       
17496,23285582,萊爾富國際股份有限公司,27311793,台中中都分公司,臺中市西屯區西屯路三段一七三之二五號一樓,1,0930422,       
17498,23285582,萊爾富國際股份有限公司,27311837,北市安建分公司,臺北市大安區建國南路一段三三七號一樓,1,0930422,       
17500,23285582,萊爾富國際股份有限公司,27312385,北市松育分公司,臺北市松山區八德路三段一一九號一樓,1,0930423,       
17501,23285582,萊爾富國際股份有限公司,27313217,彰化彰鴻分公司,彰化縣彰化市泰和東街三七二號一樓,1,0930427,       
17504,23285582,萊爾富國際股份有限公司,27315854,北縣豐年分公司,新北市新莊區豐年街一一八之一號一樓,1,0930504,       
17505,23285582,萊爾富國際股份有限公司,27315860,中縣中宜分公司,臺中市沙鹿區北勢東路五五七號一樓,1,0930504,       
17506,23285582,萊爾富國際股份有限公司,27315876,桃縣桃花分公司,桃園市新屋區中山東路一段一六二號一樓,1,0930504,       
17507,23285582,萊爾富國際股份有限公司,27318347,桃縣桃燿分公司,桃園市龜山區頂湖二三號、頂湖三街二號一樓,1,0930511,       
17510,23285582,萊爾富國際股份有限公司,27318748,北市港北分公司,臺北市南港區中坡北路五０巷一號一樓,1,0930511,       
17511,23285582,萊爾富國際股份有限公司,27320505,宜蘭宜兆分公司,宜蘭縣宜蘭市復興路一段八八、九０號一樓,1,0930517,       
17512,23285582,萊爾富國際股份有限公司,27922252,第２９６３分公司,桃園市新屋區新生里中山路４５７號１樓,1,0940728,       
17514,23285582,萊爾富國際股份有限公司,27922274,第３１２５分公司,桃園市龍潭區中正路１０８號、１１０號１樓,1,0940728,       
17517,23285582,萊爾富國際股份有限公司,27922598,第３１２６分公司,高雄市小港區山明里博學路５７９、５８１號１樓,1,0940801,0950126
17518,23285582,萊爾富國際股份有限公司,27922648,第３０９３分公司,桃園市觀音區草漯里大觀路２段３１３號１樓,1,0940802,       
17520,23285582,萊爾富國際股份有限公司,27922871,第３０９９分公司,桃園市八德區竹園里長興路５７６號、５７８號１樓,1,0940812,       
17521,23285582,萊爾富國際股份有限公司,27922886,第３１１９分公司,桃園市八德區廣隆里廣福路２８１號２８３號１樓,1,0940812,       
17524,23285582,萊爾富國際股份有限公司,27923554,第３１３１分公司,桃園市中壢區永福里西園路１１２號１樓,1,0940819,       
17525,23285582,萊爾富國際股份有限公司,27923560,第３１２８分公司,基隆市仁愛區仁五路３５號１樓,1,0940819,       
17526,23285582,萊爾富國際股份有限公司,27923724,第３１４１分公司,桃園市桃園區建新街２７７號１樓,1,0940824,0940906
17528,23285582,萊爾富國際股份有限公司,27923750,第３１３２分公司,桃園市龍潭區高平里中豐路高平段３２１、３２７號１樓,1,0940824,       
17529,23285582,萊爾富國際股份有限公司,27923766,第３０５６分公司,桃園市八德區東勇街１號１樓,1,0940824,       
17530,23285582,萊爾富國際股份有限公司,27924081,第３００３分公司,新北市板橋區重慶路２９０巷９號１樓,1,0940831,       
17533,23285582,萊爾富國際股份有限公司,27924619,第３１３５分公司,臺中市大雅區秀山村平和路８３號１樓,1,0940912,0941024
17536,23285582,萊爾富國際股份有限公司,27925899,第３１６３分公司,新竹縣湖口鄉文化路６５號１樓,1,0940928,       
17537,23285582,萊爾富國際股份有限公司,27925906,第３０４５分公司,桃園市蘆竹區海山路２段２６２號１樓,1,0940928,       
17538,23285582,萊爾富國際股份有限公司,27926068,第３０２５分公司,桃園市八德區大福街８６號１樓,1,0941004,       
17540,23285582,萊爾富國際股份有限公司,27926644,第３１２２分公司,彰化縣彰化市南校街１３５號２樓,1,0941011,       
17541,23285582,萊爾富國際股份有限公司,27926659,第３１２１分公司,彰化縣彰化市南校街１３５號５樓,1,0941011,       
17542,23285582,萊爾富國際股份有限公司,27927030,第３０８８分公司,臺北市大同區建泰里南京西路３０號１樓,1,0941014,       
17546,23285582,萊爾富國際股份有限公司,27927192,第四七五四分公司,臺北市內湖區安康路１４２號１樓,1,0941018,1090728
17548,23285582,萊爾富國際股份有限公司,27927405,第３０８６分公司,嘉義縣新港鄉月眉村月眉潭１２８－１號１樓,1,0941024,       
17549,23285582,萊爾富國際股份有限公司,27927453,第２９０１分公司,新竹市振興里興學街１１７號、１１９號、１２１號１樓,1,0941024,       
17551,23285582,萊爾富國際股份有限公司,27927714,第３１１０分公司,嘉義縣梅山鄉梅北村中山路２９６號１樓,1,0941028,       
17554,23285582,萊爾富國際股份有限公司,27928565,第３１５０分公司,桃園市桃園區龍祥里龍壽街２０２－８號１樓,1,0941115,       
17564,23285582,萊爾富國際股份有限公司,27930099,第３０５８分公司,桃園市楊梅區瑞溪路２段１０２號１樓,1,0941202,       
17567,23285582,萊爾富國際股份有限公司,27931029,第２８３９分公司,彰化縣鹿港鎮海埔里彰濱五路二段２９２號１樓,1,0941214,       
17570,23285582,萊爾富國際股份有限公司,27931273,第３２０５分公司,臺南市將軍區西華村西華６７－２３號１樓,1,0941216,       
17571,23285582,萊爾富國際股份有限公司,27931689,第３０６９分公司,屏東縣屏東市大同里民族路７５號１樓,1,0941221,       
17573,23285582,萊爾富國際股份有限公司,27931885,第３０９０分公司,彰化縣溪湖鎮河東里二溪路２段６１２號１樓,1,0941226,       
17576,23285582,萊爾富國際股份有限公司,27932245,第３０９２分公司,桃園市桃園區慈光街６３巷１樓,1,0941228,       
17578,23285582,萊爾富國際股份有限公司,27932266,第３２２０分公司,桃園市龜山區忠義路１段１０４１號１樓,1,0941228,       
17579,23285582,萊爾富國際股份有限公司,27932272,第３０１８分公司,桃園市桃園區文中路６９３號１樓,1,0941227,       
17582,23285582,萊爾富國際股份有限公司,27932322,第３２１８分公司,新竹市北區武陵路１２３號１樓,1,0941228,       
17584,23285582,萊爾富國際股份有限公司,27932955,第２３１８分公司,新北市淡水區水碓里北新路１３７號、１３９號１樓,1,0950105,       
17587,23285582,萊爾富國際股份有限公司,27933883,第３１８３分公司,新北市板橋區香社里中正路３４１巷３７號１樓,1,0950120,       
17591,23285582,萊爾富國際股份有限公司,27935088,第３１３８分公司,彰化縣花壇鄉花壇村番花路５號１樓,1,0950222,       
17592,23285582,萊爾富國際股份有限公司,27935405,第３２４７分公司,高雄市三民區寶盛里九如一路５３３號、５３５號１樓,1,0950306,       
17593,23285582,萊爾富國際股份有限公司,27936468,第３１４７分公司,新北市板橋區陽明街５２號、自由路１號１樓,1,0950321,       
17594,23285582,萊爾富國際股份有限公司,27936707,第３２２１分公司,新竹市南勢里延平路１段３９３號１樓,1,0950323,0950406
17595,23285582,萊爾富國際股份有限公司,27936755,第３１７９分公司,苗栗縣頭份市上埔里中正一路１８５號１樓,1,0950327,       
17602,23285582,萊爾富國際股份有限公司,27936896,第３１４６分公司,臺南市南區郡南里德興路１號１樓,1,0950329,       
17607,23285582,萊爾富國際股份有限公司,27938037,第３２７１分公司,臺北市大安區臨江街４０巷２號１樓,1,0950420,       
17608,23285582,萊爾富國際股份有限公司,27938043,第３２８２分公司,高雄市鳳山區二甲里鳳育路２號１樓,1,0950420,       
17617,23285582,萊爾富國際股份有限公司,27939388,第3055分公司,新竹縣新豐鄉池府路69號1樓,1,0950515,       
17620,23285582,萊爾富國際股份有限公司,27940110,第3285分公司,臺中市北屯區軍功里軍功路2段130號1樓,1,0950525,       
17623,23285582,萊爾富國際股份有限公司,27940189,第3160分公司,臺中市大肚區大東村自由路212-9號1樓,1,0950526,       
17627,23285582,萊爾富國際股份有限公司,27940293,第3296分公司,桃園市中壢區中正路2段359號1樓,1,0950601,       
17632,23285582,萊爾富國際股份有限公司,27941005,第3175分公司,臺中市西屯區林厝里福雅路349之1號1樓,1,0950614,0950726
17633,23285582,萊爾富國際股份有限公司,27941048,第3289分公司,新竹縣竹北市縣政九路161號1樓,1,0950614,       
17635,23285582,萊爾富國際股份有限公司,27941259,第3082分公司,新北市永和區福和路7巷11弄16號1樓,1,0950620,       
17637,23285582,萊爾富國際股份有限公司,27941645,第3008分公司,桃園市龜山區文化三路95號、97號1樓,1,0950626,       
17641,23285582,萊爾富國際股份有限公司,27941791,第3301分公司,臺北市信義區松山路537號、541巷1號1樓,1,0950628,       
17643,23285582,萊爾富國際股份有限公司,27942399,第2988分公司,桃園市蘆竹區蘆竹里南工路150號1樓,1,0950711,       
17644,23285582,萊爾富國際股份有限公司,27942412,第3187分公司,新竹縣芎林鄉文德路51號1樓,1,0950711,       
17646,23285582,萊爾富國際股份有限公司,27942709,第3277分公司,高雄市苓雅區正言里福德二路5號1樓,1,0950718,       
17650,23285582,萊爾富國際股份有限公司,27943088,第3315分公司,苗栗縣頭份市忠孝二路128號1樓,1,0950724,       
17651,23285582,萊爾富國際股份有限公司,27943094,第3155分公司,桃園市中壢區吉林路69號、71號1樓,1,0950724,       
17653,23285582,萊爾富國際股份有限公司,27943714,第3321分公司,臺中市清水區中山路563號1樓,1,0950803,       
17654,23285582,萊爾富國際股份有限公司,27943799,第3293分公司,彰化縣花壇鄉中山路1段72號1樓,1,0950808,       
17657,23285582,萊爾富國際股份有限公司,27944474,第3169分公司,雲林縣虎尾鎮垺內里垺內80號1樓,1,0950815,       
17658,23285582,萊爾富國際股份有限公司,27944740,第3336分公司,桃園市桃園區汴洲里健行路103號1樓,1,0950822,       
17662,23285582,萊爾富國際股份有限公司,27945570,第3227分公司,新北市五股區興珍村四維路153號1樓,1,0950911,0950921
17664,23285582,萊爾富國際股份有限公司,27946212,第3276分公司,桃園市八德區廣隆里國際路85號1樓,1,0950922,       
17665,23285582,萊爾富國際股份有限公司,27946445,第3290分公司,嘉義縣朴子市松華里351號1樓,1,0950926,       
17666,23285582,萊爾富國際股份有限公司,27946487,第3240分公司,新竹市三民里中華路2段206號1樓,1,0950927,       
17667,23285582,萊爾富國際股份有限公司,27946986,第三三五一分公司,臺北市大安區忠孝東路3段287號1樓,1,0951017,       
17670,23285582,萊爾富國際股份有限公司,27947508,第二七八七分公司,新竹市潛園里西大路491號、491-1號1樓,1,0951027,       
17671,23285582,萊爾富國際股份有限公司,27947824,第三０六二分公司,臺北市士林區天山里中山北路7段186號1樓,1,0951103,       
17672,23285582,萊爾富國際股份有限公司,27948014,第三二一九分公司,南投縣國姓鄉福龜村中正路1段100-1號1樓,1,0951108,       
17674,23285582,萊爾富國際股份有限公司,27949225,第三三八六分公司,高雄市小港區東林路12之5號1樓,1,0951129,       
17675,23285582,萊爾富國際股份有限公司,27949246,第三二七０分公司,桃園市觀音區崙坪里忠愛路3段2號1樓,1,0951204,0981019
17678,23285582,萊爾富國際股份有限公司,27949668,第三三六二分公司,新北市三重區安慶里安慶街203之1號1樓,1,0951208,       
17680,23285582,萊爾富國際股份有限公司,27950025,第三三六六分公司,臺中市沙鹿區西勢里中清路44號1樓,1,0951214,       
17681,23285582,萊爾富國際股份有限公司,27950051,第三二三五分公司,桃園市楊梅區埔心里福德街66號、68號1樓,1,0951214,       
17685,23285582,萊爾富國際股份有限公司,27950714,第三四０三分公司,新北市樹林區味王街3號1樓,1,0951226,       
17686,23285582,萊爾富國際股份有限公司,27950762,第三三九０分公司,雲林縣莿桐鄉義和村三和路137之1、137之2號1樓,1,0951226,0951225
17690,23285582,萊爾富國際股份有限公司,27951827,第三三九五分公司,臺北市松山區新聚里南京東路5段250巷3-1號1樓,1,0960122,       
17694,23285582,萊爾富國際股份有限公司,28410899,第三四○九分公司,臺中市西屯區何安里文心路3段91號1樓,1,0960209,       
17695,23285582,萊爾富國際股份有限公司,28412469,第三四○五分公司,桃園市平鎮區義民里廣泰路75號1樓,1,0960326,       
17696,23285582,萊爾富國際股份有限公司,28412762,第三四一九分公司,新北市三峽區鳶山里大勇路2-1號1樓,1,0960329,       
